id,category,text
3291,0,775 7281 5795 237 7027 2655 4211 7526 8380 696 3619 4017 5684
3292,0,3821 2230 8563 237 2269 2113 4976 7751 230 1556 6997 5773 7685 7982 6193 1994 5779 8084 3078
3293,0,4531 237 5234 5045 5922 5129 6309 3078 7526 6084 1309 77
3294,0,2561 5107 230 7982 3080 4298 4675 1631 5141
3295,0,7531 4108 5074 1189 5085 5773 5334 5033 1994 1651 4976 2612 5773
3296,0,1090 2698 203 6300 5181 2734 3119
3297,0,5345 3845 3117 6864 7430 5773
3298,0,590 7771 3078 3078 7718 2734 4768 4211 5672 1511 3078 4741 6461 4969 3078
3299,0,1134 5773 3656 3812 3647 3474 1635 584 5773
3300,0,6026 5071 5141 2540 3078 4442 2920 6959 4417 8600 245 4664 5773
3301,0,3352 5773 2698 1444 203 3581 6700 7860 2019 5819
3302,0,6084 1444 1230 3718 7473 6300 7860 6379
3303,0,5465 3771 2734 5795 5922 8207 584 4017
3304,0,5270 2230 2734 1799 6300 1069 3078 425 230 3283 1207 7138 3647 6300 4441 4976 1749 5773 7531 3065 4493 7281 2963 4901 4017 7880 6527 2734 224 328 3939 3078
3305,0,153 708 5107 1419 5922 5878 7526 5107 7872 5922 689 7526 907 5922 5387 6828 4946 5740 7526 7669 6084 1444 3647 1543 4693 7669 5011 6700 2328 6700 5555 7526 1258 7891 6700
3306,0,257 3078 5163 5450 6624 3078 4878 154 142 653 4281 3078
3307,0,4410 7526 7152 1929 671 180 3349 3078 6448 3160 7526
3308,0,4442 74 6257 8406 5239 5773 3533 1723 6791 388 6084 5795 3949 5773 6521 8406 7667 1410 1708 5447 5773 7531 2617 237 274 5773 4996 3692 6193 1543 4211 5773 3659 5071 5174 5071 2269 7473 5773 1765 5071
3309,0,625 3078 4015 3078 1662 3078 7790 7022 3078 916 1882 3078 8536 3078 6084 3798 2734 230 6424 7526 5035 4132 6461 3266 5035 7718 2734 6794 237 8542 6290 3934 3078
3310,0,300 1994 8545 5045 4608 5773 7685 34
3311,0,7136 6538 203 4298 4207 4096 1162 237 6527 4675 6898
3312,0,6451 3559 7526 5728 5094 3771 7526
3313,0,7513 5773 7435 7924 5071 7107 3742 4676 5773
3314,0,1068 237 8134 2963 8542 430 230 7447 8380 230 6300 4503 4717 3078 5035 326 2113 1863 415 5235 5773 3757 4080 978 2963 3741 3934 5773
3315,0,3811 5551 3758 5045 6517 2734 4628 3477 6979 5773 300 5773
3317,0,2109 254 4799 6300 2266 7532
3318,0,3898 1089 2186 7982 6640 3078 8364 6952 8542 264 7526
3319,0,187 4017 6448 4179 4340 2734 237 8542 7867 3078
3321,0,5484 5107 3439
3322,0,6084 353 4912 8542 5239 1189 5085 5773 1908 5234 5922 7805
3323,0,3395 4179 202 6300 201 5571 6300 555
3324,0,7400 230 3750 230 4117 3084 4139 4211 3836 4608 4056 5658 6031 4801 6084 4595 8130 2963 285 6300 3695 230 5551 3468 4211 3512 7800 1615 4139 6084 7177 1185 4819 4768 3718 8138 1185 572 5658 4826 4017
3325,0,7880 468 2698 997 7198 7526 6084 997 4211 154 2963 7473 7526 5172 5432 142 5658 2194 4211 6300 5878 3349 7526
3326,0,8602 5740 8606 8542 7586 6193
3327,0,1348 5045 6193 2963 7860 4799 5636 5819
3328,0,6084 2269 3581 7924 2266 6300 899 6300 6254 7860 6379 230 2734 6349 7812 3390 753 3078
3329,0,187 4017 6084 3489 6281 162 4608 2269 526 4017
3330,0,1207 5083 2734 6300 8542 176
3331,0,7685 7982 978 8084 3078
3332,0,5270 6194 7891 5869 5045
3333,0,5101 230 2698 4799 5534 1994 6461 5326 230 2017 3474 2134 5326 5045 5773
3334,0,3746 2698 4799 5107 7210 5107 528 7944 6300 8406 4003
3335,0,6084 6980 2655 237 6527 4211 5174 2698 8091 5773 6084 6952 5922 4056 755 3411 224 2566 224 8082 4017
3336,0,6451 1615 5107 6983 4179 755 2698 33 2612 3283 2698 6464 1925 8542 5792 1543 2734 6214 6517 5169 3647 1359 1359 3482 4017 1765 5045 2326
3337,0,7400 230 4584 6035 3490 1556 7860 5414 5773 8105 4108 1226 5497 237 2734
3338,0,6084 4799 6300 2004 5773 5326 2734 3601 5773
3340,0,8235 5819 3283 2641 918 4675 6744 5773 5658 487 3692 5255 5819
3341,0,3730 2698 3743 7526 7718 2186 8395 3601 934 8298 5068 7526 5172 7982 6300 3579 7526
3342,0,590 7526 2698 7295 1994 307 5773 2297 7526 1041 5094 5773 2186
3343,0,244 2698 2269 8406 2274 3078
3344,0,3898 25 4017 6084 6843 2734 4017 4017 6084 918 237 5869 7526 6084 8134 2963 6461 8358 224 913 237 4986 2734 5181 8406 4972 7526 106 6084 5868 2734 7526 6084 1309 2734 7526 6084 351 2734 5773
3345,0,3730 753 8406 3035 3078 3746 3160 1753 4595 1994 5045 254 5636 7526 5035 6113 5035 7526 3730 5894 2734 572 230 8406 6843 3078 7718 2734 2295 6461 2982 3078
3346,0,5382 4539 6343 7526 5172 3092 6619 5045 7957 3349 3078
3347,0,6451 5773 490 5620 5773 7018 8075 2655 1659 6517 2582 5773
3348,0,8069 3547 7225 6700 2555 4686 3445 521 8357 1128 4217 7532
3349,0,5776 6527 2734 7982 5868 237 2269 2582
3351,0,5372 8380 6700 3771 6700 4426 3718 6385 739
3352,0,7416 4693 7313 7899 3078 8403 7777 6378 5773 1034
3353,0,425 1499 230 2698 3759 4883 2154 4202 1499 3078
3354,0,3125 5071 1799 7957 3078
3355,0,4518 2698 5107 1224 2186 8075 3418 3771 4297 6794 7473 6343 5773 4518 2186 220 4986 6254 3400 6036 8380 5773
3356,0,590 230 2698 1444 2269 3165 5773 3182 5395 7294 77 753 1994 5922 7437 2698 468 1994 400 7526 6300 3689 4017 7764 1802 7538 7837 1486 4608 653 6858 237 2269 3165 5773 2760 5107 5773
3357,0,6084 4799 6220 230 4608 5326 2734 2612 5920 5094 3160 8551 7526 5071 224 5045 7526 7213 7526 1707 5773
3358,0,8376 4570 1747 5729 5773
3359,0,4442 3139 1074 3581 8406 3993 5773
3360,0,30 5773 5837 2734 6254 1657 3078 6084 5795 5922 854 224 7399 2963 8406 2845 5773
3362,0,7136 4662 5107 230 753 8542 3215 8075 526
3363,0,451 753 451 5773 3656 4676 753 1320 3078 2707
3364,0,4442 6300 5922 879 7526 1552 7331 6818 7526
3365,0,3821 4595 4069 1698 2963 858 5085 5773
3367,0,7879 335 6700 4676 5881 5071 224 2353 4202 3078
3368,0,3746 2578 6174 2540 6700 1489 1813 3474
3369,0,2143 230 7608 1819 3636 2881 6029 5773
3370,0,3182 210 6619 587 753 5373 7924 4144 6234 8173 7924 3420 4017 5508 5118 8542 4121 4211 6863 4017 7152 1444 5300 587 6300 442 5022 5071 4222 5773
3371,0,4442 2963 7473 5773 2977 5326
3372,0,6084 44 2734 2807 3647 8298 5620 6532 166 8298 528 230 647 5773
3373,0,4275 3657 5922 5283 6300 5118 3078 6137 8625 1222 5922 3657 6700 5113 5071 4986 2963 3718 3036 3078 1326 5071 6527 6716 3718 503 3078 4676 5881 1346 3078 3405 5881 1542 6632 1205 230 460 1280 6690 5071 3078 7402 4211 237 8075 4547 5204 3604 5829 6574 5071 353 4222 6700 6084 6383 468 4211 6700 111 6700 5819 2064
3374,0,1082 256 7891 1008 5922 4944 572
3375,0,5710 2833 6919 7711 5773 3730 2655 2734 3078
3376,0,6619 2405 520 5373 582 4782 230 1189 3078
3377,0,7531 1425 708 7337 5163 237 2269 6300 230 753 6517 8380 3078
3378,0,4982 8542 1686 7812 8542 4759 7924 7731 6222 753 3078
3379,0,945 6255 4032 7343 5285 5447 1556 5922 8130 5879 5773 1280 1096 5071 237 2194 8477 7860 6589 8477 7860 5773 5837 5107 6527 4608 5773 5451 8542 5326 230 4774 4211 3901 6532 1593 7924 4521 2312 4521 237 4768 997 7924 8542 2989 7662 4580 5773 3317 873 4976 4918 8600 5587 8600 4108 1226 1327 4976 1281 1159 5773
3380,0,3821 3207 237 2269 5801 8497 224 1444 6794 4715 6537
3381,0,7718 2734 7540 4503 8426
3382,0,3746 3601 2103 8583 3080 237 274 6300 2952 8447
3384,0,3898 1813 3785 7526 6448 1813 5175 7924 5071 7526 6448 4676 1089 5071 1799 3078
3385,0,7784 230 4751 5773 7880 7622 6084 1968 8542 7815 8334 4973 4298 3078
3386,0,7520 7552 5143 6785 5922 4538 183 254 3983 1462 6373 6193 2963 8075
3387,0,5776 230 4871 5045 6349 5174 696 3139 3647 6311 8058
3388,0,4442 5107 5773 6546 6399 6810 1543 2299 5773
3389,0,5172 3151 5869 5045 142 2698 3743 7526 4442 5107 2963 7473 6300 3601 2758 4676 7526
3390,0,1947 8506 7924 6739 942 753 8406 6151 230 5922 404 7924 6739 2296 753 8406 7774 230 5922 663 7924 6739 8587 753 8406 5118 230 5922 8587 6254 4357 5116 5094 1994 7152 230 6520 8298 8406 1342
3392,0,2606 4017 3898 230 8406 1765 4017 6084 7027 7924 2734 224 6277 6461 572 5894 5335 5773 7718 2734 853 6300 3078 6084 3798 2734 6685 5773 6084 4056 1994 8542 5022 1698 2230 2867 378 5035 8545 942 5035
3393,0,2297 7526 7823 5160 230 5432 3968 1918 4279 7526
3394,0,1090 2230 5071 6193 4608 6384 3078
3395,0,1489 6517 77 753 4344 8298 7351
3397,0,2188 5672 2683 4179 2230 8188 237 3825 3078
3398,0,1774 5819 5141 8447 753 7028 3799 6300 5235 911 6700
3400,0,2707 4580 1965 3283 5750 1235 6128 3581 5922 8506 7214
3401,0,2821 67 230 7669 5270 753 5867 3078 7669 1947 3766 6935 1642 5655 6031 230 7669 7531 753 4144 1643 3022 6517 5922 2003 8002 5174 4211 753 4493 7642 4976 5922 6042 6700 676 3485 7526
3402,0,5128 1917 8542 7860 882
3403,0,1503 5551 2655 237 5219 5773 1520 771 254 77 5773 4917 4533 4662 2734 2889 2269 8075 8542 2922 1698 7519 2734 5672 2477
3405,0,1080 5773 2698 1444 5234 6300 7860 2019 5819
3406,0,8344 5045 3804 2734 3581 4500 7538 5235 1486 254 6070 755
3408,0,7983 3131 6445 5819
3409,0,5101 2610 230 2667 3474 5326 5045 5773
3410,0,1273 2230 2734 5326 5045 5773
3411,0,1503 70 237 2199 6517 7805 5773 6448 5174 1089 5071 2923 3078 636 7891 5773 5270 6767 224 4676 1089 3718 3347 5773
3412,0,1765 4211 4017 3182 4538 2963 8542 4638 4349 6170 4662 2734 2230 4600 3283 5109 7526
3413,0,7436 230 8218 4715 230 468 6170 7343 2734 3468 876 4976 5922 1933 6589 3669 230 8554 3385
3414,0,593 8574 3307 4500 6300 5274 5284
3415,0,6084 1068 726 5773 6084 6787 3080 237 853 5773 945 5326 5045 6193 518 2266 5773 3210 5773
3416,0,6451 7526 3656 4973 378 6700
3417,0,7436 4017 7685 5551 1369 237 5605 6378 5773 4226 6254 237 6349 7343 2734 5746 4241 1543 8542 4212 5773 1868 4506 5247 1543 1774 6589 3746 5773
3418,0,6451 6343 5773 2928 5045 6760 5071 5326 5773
3420,0,2667 5922 1434 1751 6384 6300 4144 256 5773 7531 6980 6547 6328 5773 6032 7339 5922 2528 1280 7340 5922 1560 4276 7924 5852 5773 6032 8282 8144 8547 5783 4144 5343 5658 4739 755 5773 1169 2641 918 1929 7491 230 7614 6406 6193 1280 2641 7340 3581 6465 4547 1089 6174 5852 230 4547 5746 2035 5773 2317 4032 7669 5915 4294 6193 6384 6300 4144 256 4521 4521 6369 3485
3422,0,4878 3718 4669 2269 5922 4801 3078
3423,0,7168 285 230 4139 1994 8542 6220 8088 5773 2178 753 8542 3298 7924 3477 8545 6974 5773 1994 6439 7269 6691 5672 237 3415 6782 224 2199 5773 7018 4503 4457 520 7860 5773 5915 3798 5922 1771 834 5773
3424,0,3730 1089 2186 3080 237 5234 4211 237 5045 3078
3425,0,3332 2734 6527 6640 4403 3078
3426,0,7168 3468 4528 224 2439 4357 6750 2439
3427,0,7113 5045 6349 7343 2734 1309 2968 1600 5773 868 6589 1844 6589 3669 7526 3730 653 7569 885 2698 2269 3078
3428,0,3125 1089 5071 1799 3078
3429,0,5606 4693 7416 7451 5773
3431,0,4904 2734 6983 2734 5063 1579 7669 2269 5141 230 1698 1802 2734 152 8075 8542 3603 7669
3432,0,6084 6843 2734 4017 4017 4017 7685 6349 3078 3332 2734 4986 4211 3078 593 4211 4768 6461 3979 1498 3078 6084 5750 4211 4184 230 8406 6843 7526 6084 885 5083 2734 6300 6461 8551 230 1136 7526 5035 673 7555 5035
3434,0,1765 4211 4017 6084 5868 237 8306 6517 4252 5059 1543 2422 7526
3435,0,3898 2230 2734 7798 1543 5045 5773 1868 5045 1465 5773
3436,0,3922 3656 4236 4032 7669 5597 5922 5620 2440 230 3283 3759 6781 237 6266 4211 6700 7669 5773 1082 124 7526
3437,0,3048 4752 8542 5800 5063 203 6257 5773 6338 5773
3438,0,7764 5795 5922 8501 5672 8542 1269 2827 7924 8542 8197 7812 3548 5492 3451 7692 5773 1691 1556 8542 1582 886 224 2196 1556 8542 2264 6193 5773
3439,0,4000 3182 7354 4229 7167 3182 8077 4521 8637 4521 4521 5917 4521 6521 4521 4517 4521 4904 3188 3436 1458 8119 7167 4671 6700 4017 4017 3312 5773 7860 2863 5773 7860 423 5773 7860 5793 7860
3440,0,2076 7860 753 7669 6084 8251 7152 7669 572 5773 5983 1846 237 8075 3718 7669 2554 3416 7669 949 5045 5773 4518 5713 6863 4715 236 8199 7714 4144 2440 5071 1800 4017 4518 5071 8342 1846 5071 1444 6953 3718 1800 6619 5969
3441,0,1255 1981 230 3468 403 8143 230 1698 7982 5672 1994 7860 6686 3078
3443,0,3577 8380 230 2963 7943 8270 7982 6311
3444,0,3746 3601 5773 6084 4799 4938 6517 1698 7601 2867 5185
3445,0,7513 2892 5989 5773 3746 371 5773 5590 784 7653 5773 6032 2728 1656 841 6640 5773
3446,0,3746 3527 230 907 5107 3278 6700 8406 3604 3468 2582 230 4359 214 1813 8186 5071 6700 7343 5071 8537 1147 8406 1621 560 230 5071 2692 3647 3387 7860 611 224 7865 3647 7002 7860 611 6700 2698 3968 6296 8406 3530 7127 4211 753 7860 611 6700
3447,0,5646 2528 5746 6162 4547 877 1562 8406 7667 1802 3853 3438 5773 6084 3836 5213 5773
3449,0,1908 3759 1839 1651 1556 4814 8230 4160 5358 1994 8542 1635 6428 1086 5773
3450,0,4987 2734 5219 8631 237 203 907 3242 7532
3451,0,3436 8542 7958 7473 1543 3006 224 2121
3452,0,5776 230 3968 2734 8444 5045 8542 8266 3078
3453,0,1051 4017 63 1698 5746 2867 1189 5085 4017
3454,0,6245 3771 753 1827 7541 6589 5523 1994 5801 3711 5773
3455,0,1908 2698 1679 1106 4485 154 8609 5773
3456,0,3332 5773 4619 4676 237 2269 6619 1651 7526
3457,0,1047 2540 2578 6700 2242 230 3771 4676 5881 6465 3777 468 2641 3207 6855 6589 2492 237 5071 6700
3458,0,3730 4056 4184 4211 1041 237 2269 4211 5773
3459,0,2985 753 8406 4457 4976 6880 6700
3461,0,4139 5526 230 5551 6952 8542 1582 7924 8406 2027 230 4179 6193
3462,0,6084 3468 3287 1994 6823 2963 230 6084 6463 2734 5107 230 7950 4445
3463,0,7685 2230 1189 2086 5773 6084 3384 3501 2734 8542 107 2734 5868 224 1309 5773 2985 753 7771 1862 237 516 6532 2935 5773 6084 6980 3080 237 3029 773 5922 4174 4550 5512 1813 7982 7957 4801 4801 6537 7427 5773 3656 5954 2734 2230 526 224 7622 6527 4211 5085 5773
3464,0,2925 5364 154 5141 5819
3465,0,2977 7072 2735 1556 6994 5773 7498 3668 1096 1994 3025 8088 6254 7834 230 3674 6584 8543 7590 532 8566 5773 546 7766 6461 6689 1543 4272 5773
3466,0,6084 3798 2734 4608 3385 4442 4608 4952 6084 5795 7251 8542 7805 2734 4595 1994 5045 8542 1095 572 224 1108 237 4211 5551 237 5348 8542 562 7924 6461 4494 5773 6084 6843 2734
3467,0,7436 5773 4442 7028 6640 5672 4537 224 5169 6254 237 8214 1543 2734 7967
3468,0,2610 230 8406 4450 7588 6700 4608 4799 5672 150 4369 5773
3470,0,1273 2230 2734 3078 5270 2230 2734 1799 3078 4904 5908 79 5672 7792 8542 3770 237 6461 811 3078 7718 2734 5300 5922 1361 6517 4211 5169 5235 3078 6084 1309 2734
3471,0,4415 230 1207 2199 7343 6084 3968 203 4976 6300 5922 8506
3472,0,6084 4092 5773 6448 2698 3968 1708 7320 2655 178 5773 3332 2734 2134 5219 1244 8542 4678 2600 5773
3473,0,5686 854 3477 2582 2867 224 8182 5922 382 7924 4172 7997 5773 4518 1698 711 6084 2269 7860 4586 5071 2269 7860 4586 5773 7011 3078
3474,0,6451 5773
3475,0,6084 918 8491 5071 5922 2600 4675 3284 518 5773 7018 5278
3476,0,718 8447 6343 5773 414 77 3771 2698 6254 6343 5773
3477,0,4442 5175 6517 6265 972 237 203 1994 4044 6700
3478,0,4878 2186 203 8600 4912 5045 2963 3971 3349 3078
3479,0,6885 3463 4017 4456 5221 2540 3078
3480,0,6852 237 102 5211 5773 6448 2698 918 237 6794 237 8542 3316 237 5938 8542 1209 5773
3481,0,6531 2002 7281 4912 2734 6193 2963 2655 7348 4445 5773 8198 3501 3242 755 237 2269 7957 230 2564 224 6517 5773
3482,0,7933 935 4017 8239 7152 5023 3078 5976 7152 3851 6369 8110 3078 2764 4777 3414 4017 7973
3483,0,1837 5754 1444 203 5255 5262 8298 2698 2728 1424 224 7712 5773
3484,0,3694 230 2134 4017 3577 154 5922 3505 5026 7314 1994 5045 5773 6084 203 5255 8075 8542 755 224 1444 3647 3134 3755 1994 2390 1199 5773
3485,0,1774 5935 7526 5118 4112 7514 7924 7583 2734 3968 154 7601 224 6781 237 152 8542 7522 7526
3486,0,7136 4533 4179 6084 1900 230 1421 6349 7343 7047 4927 5672 3825
3487,0,3514 7526 6084 353 3092 237 8556 4211 4017
3488,0,1908 6794 7957 4369 7860 5773 6084 3759 5868 528 6121
3490,0,3332 2734 1028 5869 5045 8542 6929 5773 6956 7519 5328 4070
3491,0,7152 6300 5779 4471 3078
3492,0,6084 237 4799 6500 7567 237 8075 8542 977 6617 6700 4527 6428 6439 4640
3493,0,3821 5795 8075 3381 5819 4608 5107 931 5819
3494,0,3746 230 907 1192 6700 2242 230 5837 5071 4883 1846 4580 5773 7860 3078
3495,0,5915 5099 230 5373 572 6547 6281 6745 6881 2692 203 6700 4016 3771 6394 694 4188 7532
3496,0,3286 8623 7526 3757 6368 272 5965 5773 2297 2698 6980 5175 3968 6794 1994 5704 3771 1049 237 6562 7526 1255 8084 1813 3474 5138 7526 6521 3597 5922 6188 5466 8084
3498,0,4442 8380 5773 1520 6527 8406 663 2612
3499,0,3746 4017 3656 1698 7340 5922 5699 1885 2475 237 8182 4675 7362 5773 5643 4121 4715 5085 230 3968 2698 5326 6300 3078
3500,0,6026 5071 7982 79 5085 3078
3502,0,6245 5773 6084 6527 6254 8542 6908 664 5817 5773
3504,0,6088 911 230 2698 5116 1234 5071 7327 5773
3506,0,1947 8320 7901 2440 3968 5795 5922 1643 942 6517 5813 4026 4503 6584 1651 5105 237 4986 341 1994 4493 6532 271 6700 6448 2980 8542 1484 1543 6461 942 6700 5819 2064 1280 4809 1947 101 6656 6700 5819
3507,0,1777 1185 8235 6407 2718 230 7152 5552 5122 7777 554 8048 4017 4017 4209 1529 8315 171 2879 1185 7238 2165 5773 2402 7152 6398 3397 4017 8251 914
3508,0,8015 2812 230 2641 2807 3647 1275 237 203
3509,0,3866 5582 5919 6193 230 7812 2734 6927 2963
3510,0,5107 6517 6084 6349 7924 230 5395 3119 6193 5141 2230 7982 3581 7924 5779
3511,0,3746 4871 5045 6527 8542 5325 5773 5573 5107 5620 2963 4211 5773
3512,0,590 8380 3092 6619 5045 7957 7526 3533 1027 904 33
3513,0,7136 8406 2281 4157 3581 7924 5779 3283 2763 8347 3119 6311 6084 6349
3514,0,6084 4799 8422 4369 2623 771 4372 274 3825 5773
3515,0,6726 6589 4018 230 77 1872 2655 1627 753 4801 7669 7018 4580 6439 7669 6369 7453 7532 7532 5773
3516,0,3746 5773 7718 2734 5317 7805 3751 6589 3606 3078
3517,0,427 3283 2698 7 5071 3225 2698 6125 7526 4878 5071 220 1740 5045 4069 7526
3518,0,468 5071 2269 6517 7805
3519,0,425 7327 230 2698 1444 5326 2734 2612 5773 193
3520,0,5270 2734 1309 5773 7685 5795 5922 2440 237 3501 5185 5773
3521,0,6546 4595 4211 6547 1167 5773 6546 5551 2728 4160 5169 3956 8542 2440 6300 2490 2655 8542 6652 5211 224 6517 2698 7622 7174 1543 8542 6011 2008 2655 8406 7961 4647 911 5773 3656 3554 6640 5085 224 8075 7980 6311 3849 2230 7860 224 6193
3522,0,7436 1755 5773 2188 978 7473 5672 2403 5921 5773 3216 2373 2698 8191 5922 4948 4188 224 7814 7924 4418 5773 5334 5239 5071 5174 2698 2269 4715 5773 7970 7924 6843 6199 7973 7973 7973 7973 7973 7973 7973 7973 7973
3523,0,3332 2734 1028 5869 5045 8542 6929 5773 6956 7519 5328 4070
3524,0,3922 3656 4236 4032 7669 5597 5922 5620 2440 230 3283 3759 6781 237 6266 4211 6700 7669 5773 1082 124 7526
3525,0,807 4108 5922 1628 7812 5922 7860 7669 7362 8045 753 1381 5658 4608 6084 6349 4179 5582 2786 8084
3527,0,1390 5922 1272 3429 6589 4179
3528,0,1458 230 4442 2963 8406 8207 7159 8455 4188 6300 7076 8286
3529,0,8414 753 3839 4912 6193 224 404 2963 4787 6073 5773
3530,0,8380 7526 1041 629 237 2734 3934 7526
3531,0,7717 1398 5773 5314 6379 5773
3533,0,3746 727 5773 3821 1444 3647 2380 5922 7514 7924 7653 755 2867 7526
3535,0,3285 2734 6243 1556 254 1944 3078
3537,0,1774 5773 7186 3419
3539,0,3746 5773 3953 2734 5773 1866 1226 1643
3540,0,8142 918 663 755 8203 2155 6700
3541,0,5172 1579 6036 8206 7526 6084 6156 1240 1419 3225 352 7526 6451 3771 7526
3542,0,427
3543,0,8352 7010 5773 3730 5169 2734 6254 237 3647 6990 3078 5819
3544,0,3238 5672 5526 230 2199 2734 3825
3545,0,3042 6300 3321 7331 6619 8406 1936 6343 5773 7152 5138 3078 729 7473 4069 3078
3548,0,6852 7171 8594 6639 5094 5773
3549,0,3746 6517 5551 549 2734 5795 5922 6125 3626
3550,0,7823 6254 5922 739 4017 5100 753 7982 5141 224 7982 2470 4017 4442 7827 5672 8542 3629 4017
3551,0,6010 3078 5270 6254 7497 5985 1651
3552,0,6546 5773 708 5620 5773 6546 6980 5980 7343 2734 1679 3225 4117 3283 4160 5773 708 4600 5085 5773 6448 142 2230 2734 4859 1543 8542 4056 4378
3553,0,3730 2698 3743 7526 8601 6300 3601 7331 5085 7526 8458 3771 4250 3279 7526 4442 2920 5157 7526
3555,0,7136 5687 647
3556,0,2178 753 6298 1652 6700 7152 5508 5045 8298 3078 3447 6425 2195 7168 5373 1597 5373 1878 5373 2309 1056 4047 3479 2969 3234 4663 3746 769 549 271
3557,0,551 3971 6343 5773 6084 8380 3771 7805 2186 6343 5773
3558,0,6451 5773 2402 5071 3771 5773
3559,0,740 3718 4003 3468 4580 2156 1690 7526 6032 3225 4670 6341 203 378 237 1041 5922 8134 4250 3468 5922 5107 7526
3560,0,3746 1309 237 5961 4536 7526 5172 3934 3785 5254 214 3487 8431 7924 254 7526
3561,0,6084 5750 4017 6084 5063 7027 907 3139 4908 6517 3385 5773 3656 4211 1444 3647 6439 2861 4547 2605 1698 2355 2269 6517 8291 518 1240 6576 8542 5675 5773 2590 4017 3821 7341 918 4908 675 7860 518 6084 6980 4026 3893 4017
3563,0,5837 5373 1872 4017 6626 6517 1850 3324 4032 7669 1537 2698 5868 5658 1801 6300 8406 4816 7992 1615 2923 5141 6700 7669
3564,0,590 7771 3078 3161 230 6013 5922 4722 230 6794 237 5922 879 171 3647 7473 4976 4292 230 1392 3078
3565,0,7747 6343 7526 1520 1240 7982 4871 7538 6794 5922 5107 1212 3078 7096 1240 1444 5107 6349 40 3825 5773 3821 404 3477 6095 3324 8542 757 1189 3078
3566,0,3730 3078 4242 7982 3720 3078
3567,0,4584 7343 2698 8265 7210 3242 2549 5439 5773
3568,0,6084 904 6373 2186 2540 1189 6700
3569,0,2707 7526 6084 7771 1309 237 4752 237 1845 5174 4442 2999 3283 6084 6527 6009 2734 1953 5045 3117 6517 3485 6685 5035 6099 5035
3570,0,4034 3078 6084 1626 2734 7526 1520 2734 6781 5619 3078
3571,0,1774 5773 3156 2734 353 1783 5773
3572,0,6084 8431 2186 2701 6794 7473 4976 8625 5773 46 4297 8138 3080 3581 1703 6619 8406 3255 2233 5773
3573,0,394 4442 3139 3647 3785 237 2 8075 572 5773 3972 224 2319 4772 5773
3574,0,4721 4017 4456 7099 2698 3968 2269 8253 5773
3575,0,5559 107 1032 230 5071 3078
3576,0,3730 203 2910 6794 8600 5869 1651 3078 4878 5071 651 1651 3078
3577,0,7685 1309 237 2269 6193 5773 810 5773
3578,0,7764 1089 7561 5922 6938 3660 237 5591 817 5773
3579,0,7136 230 6300 4702 2641 5551 7295 7343 1698 4243 2968 6254 6532 5026 3411 5773 7880 224 142 3385 3078
3580,0,4163 5110 3580 4602 7777 1947 5933 5806 5773 5110 1478 520 192 8622 4023 7313 5110 8544 7925 6829 8403 520 5110 219 433 5753 2396 5857 4017
3581,0,2686 2186 1740 237 6794 7957 3078 2402 6332 3078
3582,0,593 1629 5795 5922 1647 5085 5773
3584,0,8601 345 3283 2812 5687 5773
3585,0,6084 3468 5922 5326 1556 5922 7737 4457 8257 6084 4799 7295 237 203 237 3153 2187 8257 6084 1444 6794 6300 8542 349
3586,0,535 5629 6343 7526 1489 230 3968 6794 6619 4559 2867 7526
3587,0,6084 1444 3647 6436 226 4017 3821 1444 4768 3160 6436 6843 7526
3588,0,3730 5071 2786 3462 5821 3078 3078 6277 5071 2230 3098 442 755 6084 5326 2624 5239 753 6257 4017 6084 3798 5071 2269 6300 4931
3589,0,425 230 2945 237 4441 6384 230 6740
3590,0,6084 6254 237 7027 3597 7028 8542 998 7924 4493 6300 5922 1393 3825 5773
3591,0,7298 2812 7343 6461 5107 3934 2837 3581 4017 6521 1615 6500 7567 237 8406 4064 1628 5819
3592,0,6084 3468 237 7410 969 7937 2194 6300 7805 6343 5773 7152 4608 3474 1740 5658 4500 5045 3078 1985 7526 46 2698 3743 5071 1740 5658 5982 2631 5525 4608 5219 5071 1453 5773 1879 6563 7107 5773
3593,0,7436 3527 4965 1089 5071 3601 1873 1339 5071 4369
3594,0,4477 761 8182 4675 8568 5620 1690 7526 3656 1936 8600 5217 220 1740 1419 8182 5922 3766 8506 7526
3596,0,6084 7138 1410 1845 2963 8075 4369 5773 6084 7027 4442 3139 3709 5773 3730 6980 6461 584 3078 7718 5071 3798 5045 3078
3597,0,6084 7929 4211 7526 7152 2637 2995 6220 6130 3078 1348 6193 4608 6220 7526
3598,0,2297 7526 3759 3647 7798 1543 2735 7526 5728 4211 8298 5922 3419 1994 8542 1295 1872 5773 5016
3599,0,1273 753 6517 77 572 3060 7532
3600,0,6448 2698 2807 7555 224 4986 2734 1635 237 5045 7526
3601,0,3285 5922 4944 572 8406 7891 5773
3602,0,6084 7519 7250 6866 252 7269 237 8542 1621 757
3603,0,5573 2121 753 4715 6300 1121 3078
3605,0,4518 2734 5219 1651 6589 4160 3225 528 2134 7805 5773
3606,0,4518 3321 4162 3968 230 3771 2698 6794 4263 5071 6343 7526
3607,0,1765 2734 5356 6700 6843 5071 7514 6700
3608,0,6084 6980 5551 8223 237 3225 4117 5773 5728 5094 2030 4017
3610,0,7718 5071 5843 5672 8542 308 3078 3182 308 6980 5672 224 5425 237 7860 6302 5773
